3006;54.1538;8504.63;
2723;39.641;8624.2;
2861;46.7179;8495.31;
3145;61.2821;8769.29;
3009;54.3077;8228.11;
2806;43.8974;8647.5;
2819;44.5641;8833.95;
2810;44.1026;8409.32;
2728;39.8974;8590.52;
2889;48.1538;9039.86;
2987;53.1795;8565.52;
2893;48.359;8386.73;
2986;53.1282;8484.45;
2750;41.0256;8476.96;
3210;64.6154;8547.8;
3058;56.8205;8545.59;
3089;58.4103;8433.04;
2895;48.4615;8673.54;
2794;43.2821;8622.64;
2995;53.5897;8571.45;
2972;52.4103;8547.09;
2991;53.3846;8427.37;
2835;45.3846;8950.14;
2722;39.5897;8727.5;
2944;50.9744;8697.97;
2943;50.9231;8674.91;
2902;48.8205;9486.68;
2776;42.359;9585.2;
2892;48.3077;9697.05;
3024;55.0769;9779.63;
