13993;101.57;128.926;
12594;81.4175;134.447;
12282;76.9231;129.247;
13058;88.1014;128.097;
14670;111.322;148.015;
13036;87.7845;128.741;
13378;92.711;141.335;
13786;98.5883;130.129;
12740;83.5206;128.782;
12881;85.5517;145.467;
12973;86.877;163.814;
14535;109.378;138.027;
14621;110.617;126.168;
13527;94.8574;127.626;
13569;95.4624;132.795;
14076;102.766;133.466;
12964;86.7473;137.923;
13254;90.9248;128.772;
12835;84.8891;128.235;
12842;84.9899;142.955;
14599;110.3;134.716;
12720;83.2325;131.722;
12017;73.1057;131.981;
12443;79.2423;133.832;
13413;93.2152;129.819;
14004;101.729;130.988;
13799;98.7756;139.75;
13016;87.4964;126.559;
13153;89.4699;129.107;
12619;81.7776;134.754;
