6376;131.434;33995.5;
6441;133.793;33153.1;
6373;131.325;33188.9;
6357;130.744;33338.8;
6384;131.724;33760.8;
6333;129.873;33980.7;
6426;133.249;33532;
6234;126.279;32549.4;
6062;120.036;33257;
6471;134.882;35147.2;
6255;127.042;33082.6;
6408;132.595;35142.3;
6095;121.234;34387.9;
6595;139.383;35635.2;
6552;137.822;33528.7;
6319;129.365;40005.6;
6284;128.094;33049.8;
6323;129.51;34065;
6255;127.042;33173.6;
6707;143.448;33203.6;
6160;123.593;33275.1;
6453;134.229;33634.7;
6129;122.468;33435.1;
6163;123.702;33156.7;
6225;125.953;33345.9;
6162;123.666;33536.1;
6798;146.751;33911.2;
6316;129.256;33066.6;
6431;133.43;33092.5;
6494;135.717;33037.6;
