5522;9.43321;4520.22;
5374;6.5002;4034.21;
5502;9.03686;4197.54;
5602;11.0186;3487.66;
5362;6.26239;3388.72;
5358;6.18312;3547.06;
5565;10.2854;3601.36;
5218;3.40864;3544.2;
5323;5.4895;3545.29;
5210;3.2501;3555.65;
5356;6.14348;3551.63;
5349;6.00476;3546.72;
5198;3.01229;3580.96;
5198;3.01229;3550.24;
5641;11.7915;3554.06;
5229;3.62663;3697.95;
5585;10.6817;4370.31;
5693;12.822;3937;
5536;9.71066;4449.41;
5903;16.9837;3759.95;
5505;9.09631;4602.76;
5273;4.49861;3818.6;
5541;9.80975;5578.41;
5488;8.75941;4135.39;
5513;9.25486;3900.41;
5360;6.22275;4169.73;
5411;7.23345;3718.4;
5331;5.64804;3685.38;
5502;9.03686;3687.89;
5626;11.4943;3684.09;
