7203;42.7467;22.2199;
6571;30.222;22.0131;
7129;41.2802;21.777;
7365;45.9572;21.706;
7331;45.2834;22.7177;
7520;49.0289;21.858;
7382;46.2941;21.5694;
7923;57.0155;21.9922;
7139;41.4784;21.9697;
6615;31.0939;23.7192;
7077;40.2497;22.3289;
7439;47.4237;21.9716;
6862;35.9889;26.8194;
7862;55.8066;30.4412;
7439;47.4237;22.092;
7705;52.6952;21.9574;
7541;49.4451;21.9432;
6786;34.4828;24.7822;
7534;49.3064;21.9764;
6803;34.8197;21.346;
7721;53.0123;21.9855;
7749;53.5672;21.9894;
6767;34.1062;22.0727;
7062;39.9524;21.8493;
6234;23.5434;21.9819;
6780;34.3639;22.8949;
7528;49.1875;23.1259;
6994;38.6048;21.8864;
7611;50.8323;21.8974;
7092;40.547;23.5095;
