2090;0.239808;72.7199;
2085;0;76.9637;
2120;1.67866;84.8672;
2085;0;76.1884;
2154;3.30935;57.7647;
2123;1.82254;67.4066;
2123;1.82254;62.967;
2085;0;64.9518;
2153;3.26139;99.5113;
2085;0;93.8203;
2085;0;96.6316;
2177;4.41247;103.755;
2154;3.30935;93.7062;
2153;3.26139;83.711;
2149;3.06954;110.527;
2088;0.143885;89.702;
2153;3.26139;81.1507;
2103;0.863309;100.092;
2120;1.67866;82.3957;
2129;2.11031;66.2074;
2187;4.89209;62.8395;
2184;4.7482;63.1261;
2103;0.863309;71.54;
2184;4.7482;76.8903;
2142;2.73381;65.6603;
2085;0;76.175;
2120;1.67866;85.1163;
2090;0.239808;105.205;
2151;3.16547;102.064;
2210;5.9952;113.019;
